State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Maharashtra,Pune,Pune(Moshi),"Little gourd (Kundru)",Other,Local,14/08/2025,3500,3500,3500
Maharashtra,Pune,Pune(Moshi),Ridgeguard(Tori),Other,Local,14/08/2025,2500,4000,3250
Maharashtra,Pune,Pune(Pimpri),Beetroot,Other,Local,14/08/2025,1000,2000,1500
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,Local,14/08/2025,1000,1200,1100
Maharashtra,Thane,Palghar,Wheat,Other,FAQ,14/08/2025,3400,3400,3400
"NCT of Delhi",Delhi,Azadpur,Apple,Condition,Large,14/08/2025,8000,14000,12000
"NCT of Delhi",Delhi,Azadpur,Apple,Delicious,Large,14/08/2025,8000,12000,10000
"NCT of Delhi",Delhi,Azadpur,Apple,Hajratbali,Large,14/08/2025,1300,2500,2000
"NCT of Delhi",Delhi,Azadpur,Apple,Hajratbali,Medium,14/08/2025,500,1200,1000
"NCT of Delhi",Delhi,Azadpur,Cauliflower,Cauliflower,FAQ,14/08/2025,1500,3000,2300
"NCT of Delhi",Delhi,Azadpur,Chikoos(Sapota),Sapota,Large,14/08/2025,1500,4000,3000
"NCT of Delhi",Delhi,Azadpur,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,800,2500,1500
"NCT of Delhi",Delhi,Azadpur,Garlic,Garlic,FAQ,14/08/2025,2000,10000,3750
"NCT of Delhi",Delhi,Azadpur,"Karbuja(Musk Melon)",Karbhuja,Large,14/08/2025,1000,4000,2250
"NCT of Delhi",Delhi,Azadpur,Mango,Chausa,Large,14/08/2025,5000,10000,7500
"NCT of Delhi",Delhi,Azadpur,Onion,Onion,FAQ,14/08/2025,750,2000,1500
"NCT of Delhi",Delhi,Azadpur,"Onion Green","Onion Green",FAQ,14/08/2025,2000,4000,3000
"NCT of Delhi",Delhi,Azadpur,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,14/08/2025,1000,3500,2400
"NCT of Delhi",Delhi,Azadpur,Potato,Potato,FAQ,14/08/2025,300,2400,1270
Odisha,Balasore,Jaleswar,Pumpkin,Other,FAQ,14/08/2025,1100,1500,1300
Odisha,Bargarh,Bargarh,Brinjal,Other,FAQ,14/08/2025,3100,3300,3200
Odisha,Bargarh,Bargarh,Potato,Other,FAQ,14/08/2025,2500,2700,2600
Odisha,Bargarh,Bargarh,Tomato,Other,FAQ,14/08/2025,5800,6000,5900
Odisha,Bargarh,Godabhaga,"Bhindi(Ladies Finger)",Other,FAQ,14/08/2025,4000,4500,4200
Odisha,Bargarh,Sohela,Brinjal,Other,FAQ,14/08/2025,4100,4300,4200
Odisha,Bolangir,Kantabaji,Cauliflower,Other,FAQ,14/08/2025,4000,4500,4300
Odisha,Bolangir,Kantabaji,"Pointed gourd (Parval)",Other,FAQ,14/08/2025,3700,4000,3800
Odisha,Boudh,Boudh,Cabbage,Other,FAQ,14/08/2025,3000,4500,4000
Odisha,Boudh,Boudh,Drumstick,Drumstick,FAQ,14/08/2025,6000,8000,7000
Odisha,Boudh,Khunthabandha,"Bhindi(Ladies Finger)",Other,FAQ,14/08/2025,4500,5500,5000
Odisha,Boudh,Khunthabandha,Potato,Other,Non-FAQ,14/08/2025,1000,1500,1200
Odisha,Cuttack,Banki,"Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,2200,2500,2350
Odisha,Cuttack,Banki,Brinjal,Other,FAQ,14/08/2025,3500,3700,3600
Odisha,Dhenkanal,Hindol,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,4000,4500,4200
Odisha,Dhenkanal,Kamakhyanagar,"Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,6000,6200,6000
Odisha,Dhenkanal,Kamakhyanagar,"Bitter gourd","Bitter Gourd",FAQ,14/08/2025,5000,6000,5500
Odisha,Dhenkanal,Kamakhyanagar,Brinjal,Brinjal,FAQ,14/08/2025,5500,6200,6000
Odisha,Dhenkanal,Kamakhyanagar,Pumpkin,Pumpkin,FAQ,14/08/2025,1900,2100,2000
Odisha,Gajapati,Parlakhemundi,Brinjal,Other,FAQ,14/08/2025,2800,3000,2900
Odisha,Ganjam,Bhanjanagar,"Banana - Green","Banana - Green",FAQ,14/08/2025,4200,4400,4300
Odisha,Ganjam,Bhanjanagar,"Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,1600,1800,1700
Odisha,Jharsuguda,Jharsuguda,Onion,Other,Non-FAQ,14/08/2025,2500,3000,2500
Odisha,Jharsuguda,Jharsuguda,Potato,Other,Non-FAQ,14/08/2025,2000,2500,2500
Odisha,Kalahandi,Bhawanipatna,Cauliflower,Local,FAQ,14/08/2025,4500,4500,4500
Odisha,Kalahandi,Kesinga,Cabbage,Other,FAQ,14/08/2025,6000,6000,6000
Odisha,Koraput,Koraput,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,1400,1600,1500
Odisha,Koraput,Koraput,Cucumbar(Kheera),Other,FAQ,14/08/2025,1100,1300,1200
Odisha,Koraput,Koraput,Pumpkin,Other,FAQ,14/08/2025,1100,1300,1200
Odisha,Koraput,Koraput,Ridgeguard(Tori),Other,FAQ,14/08/2025,3200,3400,3300
Odisha,Koraput,Koraput,Tomato,Other,Non-FAQ,14/08/2025,3200,3400,3300
Odisha,Koraput,Koraput(Semilguda),Beans,Other,FAQ,14/08/2025,4000,4200,4100
Odisha,Koraput,Koraput(Semilguda),Carrot,Other,FAQ,14/08/2025,2800,3000,2900
Odisha,Koraput,Koraput(Semilguda),Cucumbar(Kheera),Other,FAQ,14/08/2025,1200,1400,1300
Odisha,Koraput,Koraput(Semilguda),"Little gourd (Kundru)",Other,FAQ,14/08/2025,3100,3300,3200
Odisha,Koraput,Koraput(Semilguda),Pumpkin,Other,FAQ,14/08/2025,1100,1300,1200
Odisha,Koraput,Koraput(Semilguda),Ridgeguard(Tori),Ridgeguard(Tori),FAQ,14/08/2025,3200,3400,3300
Odisha,Rayagada,Gunpur,Brinjal,Other,FAQ,14/08/2025,3800,4150,4000
Odisha,Rayagada,Rayagada(Muniguda),Drumstick,Other,FAQ,14/08/2025,6500,7000,6750
Odisha,Sundergarh,Panposh,Pumpkin,Other,FAQ,14/08/2025,1000,1400,1200
Odisha,Sundergarh,Panposh,Tomato,Other,Non-FAQ,14/08/2025,5000,5500,5200
Odisha,Sundergarh,Sargipali,Cucumbar(Kheera),Other,FAQ,14/08/2025,2500,3000,2700
Odisha,Sundergarh,Sargipali,Onion,Other,Non-FAQ,14/08/2025,1000,1500,1200
Odisha,Sundergarh,Sargipali,Potato,Other,Non-FAQ,14/08/2025,1200,1500,1300
Odisha,Sundergarh,Sargipali,Pumpkin,Pumpkin,FAQ,14/08/2025,500,1000,800
Punjab,Amritsar,Rayya,"Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,3600,3600,3600
Punjab,Bhatinda,"Bhagta Bhai Ka",Brinjal,Other,FAQ,14/08/2025,3600,3600,3600
Punjab,Bhatinda,"Bhagta Bhai Ka","Green Chilli",Other,FAQ,14/08/2025,3500,3500,3500
Punjab,Fazilka,Fazilka,Banana,Other,Medium,14/08/2025,3000,5000,4000
Punjab,Fazilka,Fazilka,"Green Chilli",Other,FAQ,14/08/2025,5000,7000,6000
Punjab,Fazilka,Jalalabad,Beetroot,Beetroot,FAQ,14/08/2025,3000,3000,3000
Punjab,Fazilka,Jalalabad,"Bhindi(Ladies Finger)",Other,FAQ,14/08/2025,2700,2800,2750
Punjab,Fazilka,Jalalabad,"Green Chilli",Other,FAQ,14/08/2025,3000,3000,3000
Punjab,Fazilka,Jalalabad,"Peas Wet",Other,FAQ,14/08/2025,7000,7400,7200
Punjab,Fazilka,Jalalabad,Pomegranate,Other,Large,14/08/2025,10000,10000,10000
Punjab,Gurdaspur,Dinanagar,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,2600,3050,3000
Punjab,Gurdaspur,Gurdaspur,"Bitter gourd",Other,FAQ,14/08/2025,3000,3500,3300
Punjab,Gurdaspur,"Sri Har Gobindpur(Harechowal)",Raddish,Other,FAQ,14/08/2025,800,1000,900
Punjab,Hoshiarpur,"Garh Shankar",Apple,Other,Medium,14/08/2025,5000,8500,6000
Punjab,Hoshiarpur,"Garh Shankar","Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,2000,3000,2500
Punjab,Hoshiarpur,"Garh Shankar",Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1200,2500,1800
Punjab,Hoshiarpur,"Garh Shankar",Papaya,Other,Large,14/08/2025,3000,3500,3200
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Tomato,Other,FAQ,14/08/2025,3000,4000,3500
Punjab,Ludhiana,Khanna,Apple,Other,Medium,14/08/2025,4000,10000,8000
Punjab,Ludhiana,Khanna,Cucumbar(Kheera),Other,FAQ,14/08/2025,1000,2500,1500
Punjab,Ludhiana,Khanna,Guava,Guava,Medium,14/08/2025,1500,2500,2000
Punjab,Ludhiana,Khanna,Potato,Other,FAQ,14/08/2025,600,1500,1200
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,14/08/2025,1120,1120,1120
Punjab,Moga,"Kot ise Khan",Brinjal,Other,FAQ,14/08/2025,800,1000,900
Punjab,Moga,"Kot ise Khan",Cucumbar(Kheera),Other,FAQ,14/08/2025,600,800,700
Punjab,Moga,"Kot ise Khan",Potato,Other,Non-FAQ,14/08/2025,800,1000,900
Punjab,Moga,"Nihal Singh Wala",Capsicum,Other,FAQ,14/08/2025,5000,6000,5500
Punjab,Moga,"Nihal Singh Wala",Cucumbar(Kheera),Other,FAQ,14/08/2025,2000,3500,3000
Punjab,Moga,"Nihal Singh Wala","Green Chilli",Other,FAQ,14/08/2025,3500,4000,3800
Punjab,Mohali,Banur,Ginger(Dry),Other,FAQ,14/08/2025,3300,5700,3300
Punjab,Mohali,Banur,"Green Chilli",Other,FAQ,14/08/2025,3300,3300,3300
Punjab,Mohali,Banur,Lemon,Other,FAQ,14/08/2025,3300,4600,3300
Punjab,Mohali,Banur,Mango,Other,Large,14/08/2025,3300,5700,3300
Punjab,Mohali,Banur,Onion,Other,FAQ,14/08/2025,2200,3300,3300
Punjab,Mohali,Kharar,Tomato,Tomato,Non-FAQ,14/08/2025,3500,4500,4000
Punjab,Mohali,Lalru,Ginger(Green),"Green Ginger",FAQ,14/08/2025,6000,6000,6000
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Banana,Other,Medium,14/08/2025,4000,4500,4200
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Capsicum,Other,FAQ,14/08/2025,6000,6500,6300
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,4000,4500,4200
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Leafy Vegetable",Other,FAQ,14/08/2025,2000,2300,2200
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Papaya,Other,Medium,14/08/2025,2500,2800,2700
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Pear(Marasebu),Other,Medium,14/08/2025,3000,3500,3300
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Pumpkin,Other,FAQ,14/08/2025,800,1000,870
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Raddish,Other,FAQ,14/08/2025,3000,3300,3200
Punjab,Patiala,Rajpura,Banana,Other,Medium,14/08/2025,3200,3800,3500
Punjab,Patiala,Rajpura,Brinjal,Other,FAQ,14/08/2025,850,1100,900
Punjab,Patiala,Rajpura,Mango,Other,Medium,14/08/2025,4500,6000,5000
Punjab,"Ropar (Rupnagar)",Ropar,Ginger(Green),"Green Ginger",FAQ,14/08/2025,4500,6000,5000
Punjab,Sangrur,Ahmedgarh,Onion,Other,FAQ,14/08/2025,2000,2200,2200
Punjab,Sangrur,Bhawanigarh,Banana,Other,Medium,14/08/2025,3000,3200,3100
Punjab,Sangrur,Bhawanigarh,Lemon,Other,FAQ,14/08/2025,4000,4500,4250
Punjab,Sangrur,Bhawanigarh,"Peas Wet",Other,FAQ,14/08/2025,6000,7000,6500
Punjab,Sangrur,Bhawanigarh,Tomato,Other,FAQ,14/08/2025,4000,4500,4250
Punjab,Sangrur,"Lehra Gaga","Green Chilli",Other,FAQ,14/08/2025,2000,2000,2000
Punjab,Sangrur,"Lehra Gaga","Peas cod",Other,FAQ,14/08/2025,10000,10000,10000
Punjab,Sangrur,"Lehra Gaga",Pomegranate,Other,Medium,14/08/2025,10000,10000,10000
Punjab,Sangrur,"Lehra Gaga",Pumpkin,Other,FAQ,14/08/2025,2000,2000,2000
Punjab,Tarntaran,"Naushera Pannuan","Bitter gourd","Bitter Gourd",FAQ,14/08/2025,1000,1000,1000
Punjab,Tarntaran,Patti,"Bottle gourd",Other,FAQ,14/08/2025,1500,2000,1800
Punjab,Tarntaran,Patti,Pumpkin,Other,FAQ,14/08/2025,1800,2200,2000
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,14/08/2025,2000,2400,2200
Rajasthan," Jhunjhunu",Nawalgarh,"Cowpea (Lobia/Karamani)",Other,FAQ,14/08/2025,5300,5500,5400
Rajasthan,Alwar,Kherli,Mustard,Other,FAQ,14/08/2025,6570,7085,6840
Rajasthan,Bikaner,"Bikaner (F&V)",Beetroot,Other,FAQ,14/08/2025,1900,2100,2000
Rajasthan,Bikaner,"Bikaner (F&V)","Green Chilli",Other,FAQ,14/08/2025,2400,2600,2500
Rajasthan,Bikaner,"Bikaner (F&V)",Potato,Other,FAQ,14/08/2025,1100,1300,1200
Rajasthan,Bikaner,"Bikaner (F&V)",Raddish,Other,FAQ,14/08/2025,1900,2100,2000
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Bhindi(Ladies Finger)",Other,FAQ,14/08/2025,2400,2800,2600
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Onion,Other,FAQ,14/08/2025,1200,1600,1400
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Papaya,Other,Medium,14/08/2025,2300,2700,2500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pomegranate,Other,Medium,14/08/2025,12300,12700,12500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pumpkin,Other,FAQ,14/08/2025,2400,2800,2600
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tinda,Other,FAQ,14/08/2025,2300,2700,2500
Rajasthan,Jaipur,"Jaipur (F&V)","Bhindi(Ladies Finger)",Other,FAQ,14/08/2025,1700,2000,1850
Rajasthan,Jaipur,"Jaipur (F&V)",Garlic,Average,FAQ,14/08/2025,2500,7500,5000
Rajasthan,Jaipur,"Jaipur (F&V)",Ginger(Green),"Green Ginger",FAQ,14/08/2025,4000,7500,5750
Rajasthan,Jaipur,"Jaipur (F&V)",Mint(Pudina),Mint(Pudina),FAQ,14/08/2025,1500,2000,1750
Rajasthan,Jaipur,"Jaipur (F&V)",Pear(Marasebu),Other,Medium,14/08/2025,500,5000,2750
Rajasthan,Jaipur,"Jaipur (F&V)","Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,14/08/2025,1200,1500,1350
Rajasthan,Jaipur,"Jaipur (F&V)",Pumpkin,Other,FAQ,14/08/2025,700,800,750
Rajasthan,Jaipur,"Jaipur (F&V)",Spinach,Other,FAQ,14/08/2025,1000,1500,1250
Rajasthan,"Jaipur Rural",Bassi,"Guar Seed(Cluster Beans Seed)",Other,FAQ,14/08/2025,4775,4800,4787
Rajasthan,"Jaipur Rural",Bassi,Mustard,Other,Non-FAQ,14/08/2025,6306,7161,6733
Rajasthan,"Jaipur Rural",Bassi,Potato,Other,Non-FAQ,14/08/2025,2200,2600,2400
Rajasthan,Jalore,Jalore,Capsicum,Other,FAQ,14/08/2025,3000,3500,3300
Rajasthan,Jalore,Jalore,Cucumbar(Kheera),Other,FAQ,14/08/2025,1000,1200,1100
Rajasthan,Jalore,Jalore,Guar,Gwar,FAQ,14/08/2025,3000,3500,3300
Rajasthan,Jalore,Jalore,Onion,Other,FAQ,14/08/2025,1000,1200,1100
Rajasthan,Jalore,Jalore,"Onion Green",Other,FAQ,14/08/2025,2000,2500,2300
Rajasthan,Jodhpur,"Jodhpur (F&V)",Guava,Other,Medium,14/08/2025,1000,2500,1700
Rajasthan,Jodhpur,"Jodhpur (F&V)",Pear(Marasebu),Other,Medium,14/08/2025,800,2000,1400
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Brinjal,Other,FAQ,14/08/2025,1000,2000,1500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cabbage,Other,FAQ,14/08/2025,1500,2200,2000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Onion Green",Other,FAQ,14/08/2025,2000,2800,2500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Pointed gourd (Parval)",Other,FAQ,14/08/2025,3000,5000,4000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Round gourd",Other,FAQ,14/08/2025,500,2000,1000
Rajasthan,"Jodhpur Rural","Ositan Mathania",Wheat,Local,FAQ,14/08/2025,2500,2600,2550
Rajasthan,Sanchore,Sanchore,Onion,Other,FAQ,14/08/2025,800,1200,1000
Telangana,Hyderabad,"L B Nagar","Bottle gourd","Bottle Gourd",FAQ,14/08/2025,500,1000,700
Telangana,Hyderabad,"L B Nagar",Brinjal,"Arkasheela Mattigulla",FAQ,14/08/2025,1000,1500,1200
Telangana,Hyderabad,"L B Nagar",Capsicum,Capsicum,FAQ,14/08/2025,3000,4000,3500
Telangana,Hyderabad,"L B Nagar",Drumstick,Drumstick,FAQ,14/08/2025,2000,3000,2500
Telangana,Hyderabad,"L B Nagar",Potato,"(Red Nanital)",Non-FAQ,14/08/2025,1800,2000,1900
Telangana,Hyderabad,"L B Nagar",Snakeguard,Other,FAQ,14/08/2025,1000,1000,1000
Telangana,Hyderabad,"Mahboob Manison",Cabbage,Cabbage,FAQ,14/08/2025,800,1200,1000
Telangana,Hyderabad,"Mahboob Manison","Dry Chillies","1st Sort",FAQ,14/08/2025,9000,12500,10000
Telangana,Hyderabad,"Mahboob Manison","Green Chilli","Green Chilly",FAQ,14/08/2025,3000,3500,3250
Telangana,Hyderabad,"Mahboob Manison",Tomato,Deshi,FAQ,14/08/2025,2400,3200,2800
Telangana,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,14/08/2025,2320,2320,2320
Telangana,Nalgonda,Devarkonda(Dindi),Paddy(Dhan)(Common),MTU-1010,FAQ,14/08/2025,2300,2300,2300
Telangana,Nalgonda,Devarkonda(Dindi),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,14/08/2025,2300,2300,2300
Telangana,"Ranga Reddy",Chevella,Cauliflower,"African Sarson",FAQ,14/08/2025,2000,2000,2000
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Carrot,Carrot,FAQ,14/08/2025,4500,4500,4500
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Colacasia,Colacasia,FAQ,14/08/2025,2300,2300,2300
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1300,1300,1300
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Field Pea","Field Pea",FAQ,14/08/2025,5000,5000,5000
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Green Chilli","Green Chilly",FAQ,14/08/2025,4000,4000,4000
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Sweet Potato","Hosur Green",FAQ,14/08/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Cluster beans","Cluster Beans",FAQ,14/08/2025,2300,2300,2300
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Leafy Vegetable","Leafy Vegetables",FAQ,14/08/2025,3000,3000,3000
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Onion,"1st Sort",FAQ,14/08/2025,2200,2200,2200
Telangana,Warangal,Warangal,Cauliflower,Cauliflower,FAQ,14/08/2025,3500,4000,3750
Telangana,Warangal,Warangal,Potato,Potato,FAQ,14/08/2025,2000,2500,2250
Tripura,Gomati,Nutanbazar,"Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,3850,4000,3950
Tripura,Gomati,Nutanbazar,Brinjal,Round/Long,FAQ,14/08/2025,3850,4000,3950
Tripura,Gomati,Nutanbazar,Colacasia,Colacasia,FAQ,14/08/2025,3850,4000,3950
Tripura,"North Tripura",Dasda,Brinjal,Round/Long,FAQ,14/08/2025,1500,1700,1600
Tripura,"North Tripura",Panisagar,Onion,Nasik,FAQ,14/08/2025,1800,2000,1900
Tripura,"North Tripura",Panisagar,Potato,Jalander,FAQ,14/08/2025,1500,1520,1510
Tripura,Sepahijala,Melaghar,Fish,Rahu(Local),FAQ,14/08/2025,29000,31000,30000
Tripura,Sepahijala,Melaghar,"Pointed gourd (Parval)",Other,FAQ,14/08/2025,4800,5000,4900
Tripura,"South District",Barpathari,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,14/08/2025,5900,6100,6000
Tripura,Unokoti,Pabiacherra,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,14/08/2025,3800,4000,3900
Tripura,Unokoti,Pabiacherra,Potato,Local,FAQ,14/08/2025,1400,1600,1500
"Uttar Pradesh",Agra,Fatehabad,"Bajra(Pearl Millet/Cumbu)",Deshi,FAQ,14/08/2025,1800,2200,2100
"Uttar Pradesh",Agra,Fatehabad,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,800,1000,1000
"Uttar Pradesh",Agra,Fatehabad,Brinjal,Round,FAQ,14/08/2025,700,900,800
"Uttar Pradesh",Agra,Fatehabad,Onion,Red,FAQ,14/08/2025,1000,1400,1200
"Uttar Pradesh",Agra,Fatehabad,Potato,Desi,FAQ,14/08/2025,700,1200,900
"Uttar Pradesh",Aligarh,Charra,Wheat,Dara,FAQ,14/08/2025,2500,2520,2510
"Uttar Pradesh",Aligarh,Khair,Brinjal,Round/Long,FAQ,14/08/2025,1000,1200,1100
"Uttar Pradesh",Amethi,Sultanpur,"Bitter gourd","Bitter Gourd",FAQ,14/08/2025,2350,2430,2400
"Uttar Pradesh",Amethi,Sultanpur,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,1470,1525,1500
"Uttar Pradesh",Amethi,Sultanpur,Capsicum,Capsicum,FAQ,14/08/2025,5480,5525,5500
"Uttar Pradesh",Amethi,Sultanpur,Onion,Red,FAQ,14/08/2025,1325,1380,1350
"Uttar Pradesh",Amethi,Sultanpur,Onion,Red,Non-FAQ,14/08/2025,1100,1125,1115
"Uttar Pradesh",Amethi,Sultanpur,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,14/08/2025,2970,3025,3000
"Uttar Pradesh",Amethi,Sultanpur,Pomegranate,Pomogranate,Medium,14/08/2025,6950,7025,7000
"Uttar Pradesh",Ayodhya,Faizabad,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,1440,1570,1510
"Uttar Pradesh",Ayodhya,Faizabad,Brinjal,Round/Long,FAQ,14/08/2025,1470,1600,1540
"Uttar Pradesh",Ayodhya,Faizabad,Mustard,Sarson(Black),FAQ,14/08/2025,6250,6360,6325
"Uttar Pradesh",Ayodhya,Faizabad,Pomegranate,Pomogranate,Medium,14/08/2025,7000,7150,7050
"Uttar Pradesh",Ayodhya,Faizabad,Potato,Desi,FAQ,14/08/2025,1170,1260,1190
"Uttar Pradesh",Ayodhya,Faizabad,Sugar,Chini,FAQ,14/08/2025,4100,4200,4170
"Uttar Pradesh",Azamgarh,Azamgarh,"Barley (Jau)",Dara,FAQ,14/08/2025,2310,2410,2360
"Uttar Pradesh",Azamgarh,Azamgarh,Garlic,Garlic,FAQ,14/08/2025,6510,6650,6585
"Uttar Pradesh",Azamgarh,Azamgarh,Pomegranate,Pomogranate,Medium,14/08/2025,6875,7025,6950
"Uttar Pradesh",Azamgarh,Azamgarh,Pumpkin,Pumpkin,FAQ,14/08/2025,1325,1475,1400
"Uttar Pradesh",Badaun,Shahaswan,Banana,Amruthapani,Medium,14/08/2025,2000,2300,2200
"Uttar Pradesh",Badaun,Shahaswan,"Banana - Green","Banana - Green",FAQ,14/08/2025,1500,1700,1600
"Uttar Pradesh",Badaun,Shahaswan,Pumpkin,Other,FAQ,14/08/2025,900,1100,1000
"Uttar Pradesh",Bahraich,Bahraich,Banana,"Banana - Ripe",Medium,14/08/2025,2700,2900,2800
"Uttar Pradesh",Bahraich,Bahraich,"Banana - Green","Banana - Green",FAQ,14/08/2025,1600,1700,1650
"Uttar Pradesh",Bahraich,Bahraich,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,14/08/2025,7500,7750,7620
"Uttar Pradesh",Bahraich,Bahraich,"Bitter gourd","Bitter Gourd",FAQ,14/08/2025,2300,2450,2375
"Uttar Pradesh",Bahraich,Bahraich,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,14/08/2025,10150,10350,10240
"Uttar Pradesh",Bahraich,Bahraich,Garlic,Garlic,FAQ,14/08/2025,6200,6500,6350
"Uttar Pradesh",Bahraich,Bahraich,Gur(Jaggery),Red,FAQ,14/08/2025,4500,4700,4615
"Uttar Pradesh",Bahraich,Bahraich,"Mousambi(Sweet Lime)",Mousambi,Medium,14/08/2025,3800,3950,3875
"Uttar Pradesh",Bahraich,Bahraich,Papaya,Papaya,Medium,14/08/2025,2900,3075,2980
"Uttar Pradesh",Ballia,Ballia,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,14/08/2025,6600,6650,6625
"Uttar Pradesh",Ballia,Ballia,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,1500,1560,1530
"Uttar Pradesh",Ballia,Ballia,Lemon,Lemon,FAQ,14/08/2025,4640,4730,4680
"Uttar Pradesh",Ballia,Ballia,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,14/08/2025,6820,6880,6850
"Uttar Pradesh",Ballia,Ballia,"Mousambi(Sweet Lime)",Mousambi,Medium,14/08/2025,3480,3580,3530
"Uttar Pradesh",Ballia,Rasda,Apple,Delicious,Medium,14/08/2025,9365,9500,9440
"Uttar Pradesh",Ballia,Rasda,"Banana - Green","Banana - Green",FAQ,14/08/2025,1725,1850,1790
"Uttar Pradesh",Ballia,Rasda,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,14/08/2025,6550,6700,6620
"Uttar Pradesh",Ballia,Rasda,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,1425,1550,1490
"Uttar Pradesh",Ballia,Rasda,Ginger(Green),"Green Ginger",FAQ,14/08/2025,3780,3925,3840
"Uttar Pradesh",Ballia,Rasda,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,14/08/2025,8700,8855,8788
"Uttar Pradesh",Ballia,Rasda,Pumpkin,Pumpkin,FAQ,14/08/2025,1260,1425,1350
"Uttar Pradesh",Ballia,Rasda,Rice,III,FAQ,14/08/2025,3280,3425,3350
"Uttar Pradesh",Balrampur,Panchpedwa,"Banana - Green","Banana - Green",FAQ,14/08/2025,1450,1650,1550
"Uttar Pradesh",Balrampur,Panchpedwa,Rice,III,FAQ,14/08/2025,2600,2800,2700
"Uttar Pradesh",Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,14/08/2025,1420,1500,1450
"Uttar Pradesh",Banda,Banda,Cabbage,Cabbage,FAQ,14/08/2025,1650,1760,1700
"Uttar Pradesh",Banda,Banda,Onion,Red,FAQ,14/08/2025,1260,1425,1350
