State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,lat,lon,NDVI,ndvi_mean
Himachal Pradesh,Sirmore,Nahan,Cabbage,Other,FAQ,14/08/2025,2000.0,2500.0,2200.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Nahan,Capsicum,Other,FAQ,14/08/2025,5000.0,6000.0,5500.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Nahan,Onion,Other,FAQ,14/08/2025,1800.0,2200.0,2000.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Nahan,Papaya,Other,Large,14/08/2025,3000.0,4000.0,3500.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Nahan,Pomegranate,Other,Large,14/08/2025,10000.0,12000.0,11000.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Paonta Sahib,Apple,Other,Large,14/08/2025,6000.0,16200.0,10000.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Paonta Sahib,Bhindi(Ladies Finger),Other,FAQ,14/08/2025,2000.0,2500.0,2200.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Paonta Sahib,Brinjal,Other,FAQ,14/08/2025,2000.0,2500.0,2200.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Paonta Sahib,Cauliflower,Other,FAQ,14/08/2025,5000.0,6000.0,5500.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Paonta Sahib,Coriander(Leaves),Other,FAQ,14/08/2025,6000.0,10000.0,8000.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Paonta Sahib,Green Chilli,Other,FAQ,14/08/2025,4000.0,5000.0,4500.0,31.91667,77.25,,
Himachal Pradesh,Sirmore,Paonta Sahib,Pumpkin,Other,FAQ,14/08/2025,1500.0,2000.0,1800.0,31.91667,77.25,,
Himachal Pradesh,Solan,Solan,Garlic,Other,FAQ,14/08/2025,4000.0,10000.0,6500.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan,Guava,Other,Medium,14/08/2025,2500.0,3000.0,3000.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan,Pomegranate,Other,Medium,14/08/2025,10000.0,15000.0,12000.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan,Pumpkin,Other,FAQ,14/08/2025,1200.0,2000.0,1600.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan,Raddish,Other,FAQ,14/08/2025,500.0,2500.0,1800.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan(Nalagarh),Bitter gourd,Other,FAQ,14/08/2025,2200.0,3000.0,2500.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan(Nalagarh),Bottle gourd,Other,FAQ,14/08/2025,2000.0,2500.0,2200.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan(Nalagarh),Cabbage,Other,FAQ,14/08/2025,1800.0,2200.0,2000.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan(Nalagarh),Ginger(Green),Green Ginger,FAQ,14/08/2025,5000.0,6000.0,5500.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan(Nalagarh),Green Chilli,Other,FAQ,14/08/2025,3500.0,4000.0,3800.0,30.9077569,77.1023645,,
Himachal Pradesh,Solan,Solan(Nalagarh),Mango,Other,Medium,14/08/2025,4000.0,6000.0,5000.0,30.9077569,77.1023645,,
Jammu and Kashmir,Jammu,Batote,Pear(Marasebu),Pears,Large,14/08/2025,4000.0,4400.0,4200.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Apple,Delicious,Medium,14/08/2025,9000.0,12000.0,10500.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Apple,Other,Medium,14/08/2025,8000.0,12000.0,10000.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Apple,Rizakwadi,Medium,14/08/2025,3500.0,4000.0,3750.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Banana,Other,Medium,14/08/2025,4000.0,4300.0,4150.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1600.0,2200.0,1900.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Cauliflower,Other,FAQ,14/08/2025,4000.0,5000.0,4500.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Cucumbar(Kheera),Other,FAQ,14/08/2025,2000.0,4000.0,3000.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Garlic,Other,FAQ,14/08/2025,7000.0,8000.0,7500.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Knool Khol,Other,FAQ,14/08/2025,2800.0,3000.0,2900.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Raddish,Other,FAQ,14/08/2025,2000.0,2200.0,2100.0,32.7185614,74.8580917,,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Tomato,Other,FAQ,14/08/2025,4000.0,5500.0,4750.0,32.7185614,74.8580917,,
Jammu and Kashmir,Kathua,Kathua,Banana,Other,Medium,14/08/2025,3500.0,4000.0,3750.0,32.3765524,75.5243044,,
Jammu and Kashmir,Kathua,Kathua,Cauliflower,Other,FAQ,14/08/2025,4000.0,4500.0,4250.0,32.3765524,75.5243044,,
Jammu and Kashmir,Kathua,Kathua,Green Chilli,Other,FAQ,14/08/2025,3500.0,4000.0,3750.0,32.3765524,75.5243044,,
Jammu and Kashmir,Kathua,Kathua,Guava,Other,Medium,14/08/2025,5000.0,6000.0,5500.0,32.3765524,75.5243044,,
Jammu and Kashmir,Kathua,Kathua,Round gourd,Other,FAQ,14/08/2025,800.0,1000.0,900.0,32.3765524,75.5243044,,
Jammu and Kashmir,Srinagar,Parimpore,Cucumbar(Kheera),Other,FAQ,14/08/2025,2000.0,2200.0,2100.0,34.0747444,74.8204443,,
Jammu and Kashmir,Srinagar,Parimpore,Knool Khol,Other,FAQ,14/08/2025,3000.0,4000.0,3500.0,34.0747444,74.8204443,,
Jammu and Kashmir,Srinagar,Parimpore,Pineapple,Pine Apple,Large,14/08/2025,8000.0,9000.0,8500.0,34.0747444,74.8204443,,
Jammu and Kashmir,Srinagar,Parimpore,Pomegranate,Other,Large,14/08/2025,14000.0,15000.0,14500.0,34.0747444,74.8204443,,
Jammu and Kashmir,Srinagar,Parimpore,Potato,Local,FAQ,14/08/2025,1500.0,1700.0,1600.0,34.0747444,74.8204443,,
Jammu and Kashmir,Srinagar,Parimpore,Tomato,Other,FAQ,14/08/2025,4000.0,5000.0,4500.0,34.0747444,74.8204443,,
Karnataka,Bangalore,Ramanagara,Green Avare (W),Green Avare (W),Local,14/08/2025,3200.0,3600.0,3400.0,12.9767936,77.590082,,
Karnataka,Chitradurga,Hiriyur,Ground Nut Seed,Ground Nut Seed,Local,14/08/2025,9450.0,9450.0,9450.0,14.3049174,76.5296667,,
Karnataka,Kolar,Bangarpet,Lime,Lime,Medium,14/08/2025,6500.0,8000.0,7000.0,13.1805066,78.2669329,,
Karnataka,Kolar,Malur,Carrot,Carrot,Local,14/08/2025,3800.0,4200.0,4000.0,13.1805066,78.2669329,,
Kerala,Alappuzha,Chengannur,Banana - Green,Banana - Green,FAQ,14/08/2025,3800.0,4100.0,4000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Chengannur,Bitter gourd,Other,FAQ,14/08/2025,4800.0,5100.0,5000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Chengannur,Bottle gourd,Other,FAQ,14/08/2025,1400.0,1700.0,1500.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Chengannur,Cluster beans,Cluster Beans,FAQ,14/08/2025,3900.0,4200.0,4000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Chengannur,Cowpea(Veg),Cowpea (Veg),FAQ,14/08/2025,5800.0,6300.0,6000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Chengannur,Ginger(Green),Green Ginger,FAQ,14/08/2025,0.0,0.0,7000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Chengannur,Green Chilli,Green Chilly,FAQ,14/08/2025,4500.0,5200.0,5000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Chengannur,Lemon,Lemon,FAQ,14/08/2025,0.0,0.0,6000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Chengannur,Onion,Small,FAQ,14/08/2025,3000.0,3300.0,3200.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Cherthala,Banana - Green,Banana - Green,FAQ,14/08/2025,3200.0,3400.0,3300.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Cherthala,Beetroot,Other,FAQ,14/08/2025,4000.0,4200.0,4100.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Cherthala,Brinjal,Brinjal,FAQ,14/08/2025,3200.0,3400.0,3300.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Cherthala,Carrot,Carrot,FAQ,14/08/2025,6000.0,6200.0,6100.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Cherthala,Cauliflower,Cauliflower,FAQ,14/08/2025,3400.0,3600.0,3500.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Cherthala,Tomato,Other,FAQ,14/08/2025,6000.0,6300.0,6100.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Harippad,Banana,Nendra Bale,Medium,14/08/2025,5000.0,5500.0,5000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Harippad,Capsicum,Other,FAQ,14/08/2025,8000.0,8600.0,8000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Harippad,Carrot,Other,FAQ,14/08/2025,6000.0,6500.0,6000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Harippad,Ginger(Green),Other,FAQ,14/08/2025,5000.0,5500.0,5000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Harippad,Green Chilli,Other,FAQ,14/08/2025,4000.0,4500.0,4000.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Kayamkulam,Ashgourd,Other,FAQ,14/08/2025,1700.0,1900.0,1800.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Kayamkulam,Green Chilli,Other,FAQ,14/08/2025,5700.0,5900.0,5800.0,9.5006651,76.4124143,,
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,14/08/2025,1700.0,1900.0,1800.0,9.5006651,76.4124143,,
Kerala,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,14/08/2025,2500.0,3500.0,3000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Angamaly,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,3000.0,4000.0,3500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Angamaly,Cluster beans,Cluster Beans,FAQ,14/08/2025,4800.0,6000.0,5200.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Angamaly,Garlic,Average,FAQ,14/08/2025,12000.0,14000.0,13000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Angamaly,Potato,Potato,FAQ,14/08/2025,3000.0,4000.0,3500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Angamaly,Tomato,Other,FAQ,14/08/2025,4900.0,6000.0,5500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Kunnukara  VFPCK,Banana,Nendra Bale,Large,14/08/2025,4200.0,4400.0,4300.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Alsandikai,Alsandikai,FAQ,14/08/2025,5000.0,6000.0,5500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Amla(Nelli Kai),Amla,FAQ,14/08/2025,5000.0,6000.0,5500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Amphophalus,Amphophalus,FAQ,14/08/2025,4500.0,5000.0,4800.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Banana - Green,Banana - Green,FAQ,14/08/2025,3800.0,4500.0,4000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Beetroot,Beetroot,FAQ,14/08/2025,3000.0,4000.0,3500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,5500.0,6000.0,5800.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Coriander(Leaves),Coriander,FAQ,14/08/2025,7000.0,8000.0,7500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Garlic,Average,FAQ,14/08/2025,9500.0,10000.0,9800.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Little gourd (Kundru),Little gourd (Kundru),FAQ,14/08/2025,5000.0,6000.0,5500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Pineapple,Other,Medium,14/08/2025,5500.0,6000.0,5800.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Potato,(Red Nanital),FAQ,14/08/2025,3600.0,4000.0,3800.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Pumpkin,Other,FAQ,14/08/2025,2000.0,2400.0,2200.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Sweet Potato,Hosur Green,FAQ,14/08/2025,3500.0,4000.0,3800.0,9.9837257,76.2740001,,
Kerala,Ernakulam,North Paravur,Tomato,Deshi,FAQ,14/08/2025,3500.0,4500.0,4000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Perumbavoor,Ashgourd,Ashgourd,FAQ,14/08/2025,1800.0,2800.0,2000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Perumbavoor,Beetroot,Beetroot,FAQ,14/08/2025,2000.0,3000.0,2500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Perumbavoor,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1500.0,2500.0,2000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Perumbavoor,Elephant Yam (Suran),Other,FAQ,14/08/2025,4200.0,5200.0,4700.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Perumbavoor,Lemon,Lemon,FAQ,14/08/2025,6000.0,7000.0,6500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Thrippunithura,Ashgourd,Ashgourd,FAQ,14/08/2025,3800.0,5000.0,4000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Thrippunithura,Banana - Green,Banana - Green,FAQ,14/08/2025,3800.0,6000.0,4000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Thrippunithura,Beetroot,Beetroot,FAQ,14/08/2025,5500.0,6200.0,5700.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Thrippunithura,Carrot,Carrot,FAQ,14/08/2025,8800.0,9500.0,9000.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Thrippunithura,Leafy Vegetable,Other,FAQ,14/08/2025,6000.0,8000.0,6500.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Thrippunithura,Onion,Big,FAQ,14/08/2025,2600.0,2600.0,2600.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Thrippunithura,Potato,Potato,FAQ,14/08/2025,3800.0,4400.0,3800.0,9.9837257,76.2740001,,
Kerala,Ernakulam,Thrippunithura,Snakeguard,Snakeguard,FAQ,14/08/2025,6500.0,7000.0,6700.0,9.9837257,76.2740001,,
Kerala,Idukki,KANTHALOOR VFPCK,Cabbage,Cabbage,FAQ,14/08/2025,1200.0,1800.0,1500.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Banana,Nendra Bale,Large,14/08/2025,3800.0,4000.0,4000.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Banana,Palayamthodan,Large,14/08/2025,1600.0,1800.0,1800.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Bitter gourd,Other,FAQ,14/08/2025,5300.0,5500.0,5500.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Black pepper,Ungrabled,FAQ,14/08/2025,62800.0,63000.0,63000.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Brinjal,Other,FAQ,14/08/2025,3800.0,4000.0,4000.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Cauliflower,Other,FAQ,14/08/2025,3100.0,3300.0,3300.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Cowpea(Veg),Other,FAQ,14/08/2025,6300.0,6500.0,6500.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,French Beans (Frasbean),Other,FAQ,14/08/2025,4800.0,5000.0,5000.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Garlic,Other,FAQ,14/08/2025,9800.0,10000.0,10000.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Green Chilli,Other,FAQ,14/08/2025,5800.0,6000.0,6000.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Mango (Raw-Ripe),Other,FAQ,14/08/2025,6800.0,7000.0,7000.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Onion,Big,FAQ,14/08/2025,1700.0,1900.0,1900.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Potato,Other,FAQ,14/08/2025,3300.0,3500.0,3500.0,9.8154785,76.9991599,,
Kerala,Idukki,Thodupuzha,Pumpkin,Other,FAQ,14/08/2025,1800.0,2000.0,2000.0,9.8154785,76.9991599,,
Kerala,Kannur,Kannur,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,6000.0,6400.0,6200.0,11.8763836,75.3737973,,
Kerala,Kannur,Koodali  VFPCK,Banana,Nendra Bale,Large,14/08/2025,5800.0,5800.0,5800.0,11.8763836,75.3737973,,
Kerala,Kannur,Payyannur,Amaranthus,Other,FAQ,14/08/2025,3700.0,3900.0,3800.0,11.8763836,75.3737973,,
Kerala,Kannur,Payyannur,Ashgourd,Other,FAQ,14/08/2025,2700.0,2900.0,2800.0,11.8763836,75.3737973,,
Kerala,Kannur,Payyannur,Black pepper,Other,FAQ,14/08/2025,63000.0,65000.0,64000.0,11.8763836,75.3737973,,
Kerala,Kannur,Payyannur,Copra,other,FAQ,14/08/2025,19000.0,19200.0,19100.0,11.8763836,75.3737973,,
Kerala,Kannur,Taliparamba,Green Chilli,Green Chilly,FAQ,14/08/2025,6900.0,7100.0,7000.0,11.8763836,75.3737973,,
Kerala,Kannur,Taliparamba,Potato,Potato,FAQ,14/08/2025,3100.0,3300.0,3200.0,11.8763836,75.3737973,,
Kerala,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,14/08/2025,5000.0,6000.0,5500.0,12.4914722,74.9877613,,
Kerala,Kasargod,Manjeswaram,Cabbage,Cabbage,FAQ,14/08/2025,2500.0,4000.0,3250.0,12.4914722,74.9877613,,
Kerala,Kasargod,Manjeswaram,Coconut Seed,Other,FAQ,14/08/2025,7500.0,8000.0,7750.0,12.4914722,74.9877613,,
Kerala,Kasargod,Manjeswaram,Tomato,Other,FAQ,14/08/2025,4000.0,4400.0,4200.0,12.4914722,74.9877613,,
Kerala,Kollam,Sasthamkotta,Banana,Nendra Bale,Medium,14/08/2025,5000.0,5500.0,5200.0,8.8870815,76.5907017,,
Kerala,Kollam,Sasthamkotta,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,7000.0,7400.0,7200.0,8.8870815,76.5907017,,
Kerala,Kollam,Sasthamkotta,Cowpea(Veg),Other,FAQ,14/08/2025,6000.0,6500.0,6200.0,8.8870815,76.5907017,,
Kerala,Kollam,Sasthamkotta,Cucumbar(Kheera),Other,FAQ,14/08/2025,3500.0,4000.0,3800.0,8.8870815,76.5907017,,
Kerala,Kollam,Sasthamkotta,Pumpkin,Other,FAQ,14/08/2025,2200.0,2600.0,2400.0,8.8870815,76.5907017,,
Kerala,Kollam,Sasthamkotta,Snakeguard,Other,FAQ,14/08/2025,2000.0,2400.0,2200.0,8.8870815,76.5907017,,
Kerala,Kollam,Sasthamkotta,Tapioca,Other,FAQ,14/08/2025,4000.0,4500.0,4200.0,8.8870815,76.5907017,,
Kerala,Kottayam,Athirampuzha,Banana - Green,Banana - Green,FAQ,14/08/2025,4000.0,4400.0,4200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Athirampuzha,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,2000.0,2200.0,2100.0,9.6287383,76.6455326,,
Kerala,Kottayam,Athirampuzha,Capsicum,Capsicum,FAQ,14/08/2025,5800.0,6000.0,5900.0,9.6287383,76.6455326,,
Kerala,Kottayam,Ettumanoor,Beetroot,Other,FAQ,14/08/2025,3000.0,3400.0,3200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Ettumanoor,Ginger(Green),Green Ginger,FAQ,14/08/2025,8000.0,8400.0,8200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Ettumanoor,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,14/08/2025,8000.0,9000.0,8500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Ettumanoor,Potato,Potato,FAQ,14/08/2025,2800.0,3200.0,3000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Ettumanoor,Snakeguard,Snakeguard,FAQ,14/08/2025,5000.0,5400.0,5200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Ettumanoor,Tapioca,Tapioca,FAQ,14/08/2025,2200.0,2600.0,2400.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kottayam,Brinjal,Brinjal,FAQ,14/08/2025,6000.0,6400.0,6200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kottayam,Cluster beans,Cluster Beans,FAQ,14/08/2025,4600.0,5000.0,4800.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kottayam,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,4400.0,4800.0,4600.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kottayam,Green Chilli,Green Chilly,FAQ,14/08/2025,6000.0,6400.0,6200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kottayam,Rice,Other,FAQ,14/08/2025,4800.0,5200.0,5000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kuruppanthura,Banana,Poovan,Large,14/08/2025,8000.0,9000.0,8600.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kuruppanthura,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,6200.0,7000.0,6500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kuruppanthura,Brinjal,Brinjal,FAQ,14/08/2025,5200.0,6000.0,5500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kuruppanthura,Cabbage,Cabbage,FAQ,14/08/2025,3000.0,5000.0,4000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kuruppanthura,Cauliflower,Cauliflower,FAQ,14/08/2025,6000.0,6300.0,6000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kuruppanthura,Lemon,Lemon,FAQ,14/08/2025,5000.0,6000.0,5500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kuruppanthura,Potato,Potato,FAQ,14/08/2025,3000.0,5000.0,4000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Kuruppanthura,Pumpkin,Pumpkin,FAQ,14/08/2025,2400.0,2500.0,2500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Pala,Beetroot,Beetroot,FAQ,14/08/2025,5500.0,6600.0,6000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Pala,Green Chilli,Green Chilly,FAQ,14/08/2025,7500.0,12000.0,9500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Pala,Potato,Potato,FAQ,14/08/2025,4200.0,4600.0,4400.0,9.6287383,76.6455326,,
Kerala,Kottayam,Pala,Snakeguard,Snakeguard,FAQ,14/08/2025,5000.0,6000.0,5500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Pampady,Banana,Medium,Medium,14/08/2025,6500.0,7500.0,7000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Pampady,Mango (Raw-Ripe),Other,FAQ,14/08/2025,6500.0,8000.0,7500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Thalayolaparambu,Banana,Palayamthodan,Medium,14/08/2025,2800.0,3200.0,3000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Thalayolaparambu,Banana - Green,Banana - Green,FAQ,14/08/2025,4000.0,4400.0,4200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Thalayolaparambu,Brinjal,Other,FAQ,14/08/2025,3000.0,3400.0,3200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Thalayolaparambu,Drumstick,Drumstick,FAQ,14/08/2025,2000.0,2400.0,2200.0,9.6287383,76.6455326,,
Kerala,Kottayam,Thalayolaparambu,Pineapple,Pine Apple,Medium,14/08/2025,3800.0,4200.0,4000.0,9.6287383,76.6455326,,
Kerala,Kottayam,Thalayolaparambu,Snakeguard,Snakeguard,FAQ,14/08/2025,4400.0,4700.0,4500.0,9.6287383,76.6455326,,
Kerala,Kottayam,Thalayolaparambu,Tapioca,Tapioca,FAQ,14/08/2025,2500.0,2800.0,2600.0,9.6287383,76.6455326,,
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,14/08/2025,5800.0,6200.0,6000.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Kallachi,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,4800.0,5200.0,5000.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,Non-FAQ,14/08/2025,5300.0,5700.0,5500.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,14/08/2025,5200.0,5500.0,5300.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Mukkom,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,5800.0,6200.0,6000.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Mukkom,Cabbage,Cabbage,FAQ,14/08/2025,3400.0,3600.0,3500.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Mukkom,Green Chilli,Green Chilly,FAQ,14/08/2025,6500.0,7000.0,6700.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Mukkom,Snakeguard,Snakeguard,FAQ,14/08/2025,3800.0,4200.0,4000.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Palayam,French Beans (Frasbean),Other,FAQ,14/08/2025,2500.0,2900.0,2500.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,FAQ,14/08/2025,1600.0,1800.0,1600.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,FAQ,14/08/2025,3500.0,3500.0,3500.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Quilandy,Ashgourd,Other,FAQ,14/08/2025,2700.0,3000.0,2800.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Quilandy,Drumstick,Other,FAQ,14/08/2025,2000.0,2200.0,2000.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Quilandy,French Beans (Frasbean),Other,FAQ,14/08/2025,4400.0,4500.0,4500.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Quilandy,Green Chilli,Other,FAQ,14/08/2025,6000.0,6800.0,6200.0,11.2459092,75.7803858,,
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Ashgourd,Ashgourd,FAQ,14/08/2025,2800.0,3100.0,3100.0,11.2459092,75.7803858,,
